,id,name,category,rating,reviews,price,zipcode,latitude,longitude,city,address1,address2,address3,display_address,postcode,area
833,a3Zd59IwND_jmAjWZd9hWQ,Craft,irish,5.0,6,3,6,53.3224981,-6.2795496,Dublin,208 Harold's Cross Road,Harold's Cross,,"[""208 Harold's Cross Road"", ""Harold's Cross"", 'Dublin 6', 'Republic of Ireland']",D06 HP90,D06
834,fUkEG9AgCsPDp0Yln9mDLg,Mint Leaf,indpak,3.5,6,3,D09 WP79,53.367599087427,-6.25523513899098,Drumcondra,157 Lower Drumcondra Road,,,"['157 Lower Drumcondra Road', 'Drumcondra, D09 WP79', 'Republic of Ireland']",D09 YR83,D09
835,DE5f1NKvM4cKMLcpnDLXAA,The Grayson,breakfast_brunch,3.0,6,,2,53.338322,-6.255304,Dublin,41 St. Stephen's Green,Dublin,,"[""41 St. Stephen's Green"", 'Dublin', 'Dublin 2', 'Republic of Ireland']",D02 HK52,D02
836,B0pzjjS5-W3WKlPsTSbv4w,Yum Thai,thai,4.5,6,,2,53.3378983,-6.2530799,Dublin,144 Lower Baggot St,,,"['144 Lower Baggot St', 'Dublin 2', 'Republic of Ireland']",D02 F821,D02
837,tiMEiYwkMw2-zx1E4e_OYQ,Crowne Plaza Dublin Airport,cafe,3.0,6,3,,53.3441,-6.26749,Dublin,Northwood Park,Santry,,"['Northwood Park', 'Santry', 'Dublin', 'Republic of Ireland']",D01 E8P4,D01
838,lBq_6Lj4GcI7tJbOmhcaBA,Lolly And Cooks,breakfast_brunch,3.0,6,,4,53.3280965671251,-6.23621743633438,Dublin,Herbert Park,,,"['Herbert Park', 'Dublin 4', 'Republic of Ireland']",D04 WK81,D04
839,CJXioXYTFvuCzIodwvKchg,Tenter’s Gastro Pub,pub,4.0,6,,D08 XK58,53.3372701646395,-6.2752378,Dublin,1 Mill St,The Liberties,,"['1 Mill St', 'The Liberties', 'Dublin, D08 XK58', 'Republic of Ireland']",D08 XK58,D08
840,jFA4f7_edO8qXhNa9B4o_Q,Lovin Catering,catering,4.5,6,2,8,53.340717,-6.274188,Dublin,49 Francis St,,,"['49 Francis St', 'Dublin 8', 'Republic of Ireland']",D08 W208,D08
841,qIVgRLdFjALL7F9mFwu-Fw,Antica Venezia,irish,4.0,6,,6,53.3225,-6.25309,Dublin,97 Ashfield Road,Ranelagh,,"['97 Ashfield Road', 'Ranelagh', 'Dublin 6', 'Republic of Ireland']",D06 VF76,D06
842,93CNpRNgdajlb4ZZ-8hdww,Shouk,mideastern,5.0,6,,9,53.37005,-6.25388,Drumcondra,40 Lower Drumcondra Road,,,"['40 Lower Drumcondra Road', 'Drumcondra, 9', 'Republic of Ireland']",D09 E9R3,D09
843,PCGOyeiH12yIieEX2JgJzg,Tower Cafe,cafe,4.0,6,1,2,53.3417261032517,-6.25802046814883,Dublin,7 Dawson Street,,,"['7 Dawson Street', 'Dublin 2', 'Republic of Ireland']",D02 YX99,D02
844,SjWqqNLfJFzE70cYEdfrhA,Ferrari Take-Away,fishnchips,4.0,6,1,4,53.3419468293902,-6.227399,Dublin,Thorncastle Street,Ringsend,,"['Thorncastle Street', 'Ringsend', 'Dublin 4', 'Republic of Ireland']",D04 Y970,D04
845,eVnO5Rl5YkXFLINESeiqpw,Vincenzo's Wood Frired Pizza,pizza,3.0,5,2,3,53.3726959950275,-6.22211538255215,Donnycarney,107C Malahide Road,,,"['107C Malahide Road', 'Donnycarney, 3', 'Republic of Ireland']",D05 Y4T8,D05
846,K6gbjNmI-F9411cemKq0BQ,Toni's,hotdogs,4.0,5,1,8,53.3406,-6.31423,Dublin,95 Emmet Rd,Inchicore,,"['95 Emmet Rd', 'Inchicore', 'Dublin 8', 'Republic of Ireland']",D08 FF97,D08
847,JbIbAHE8u29xWaUehqydHA,Hemingways Deli,delis,4.0,5,1,4,53.3292378658883,-6.23092363507446,Dublin,2A Merrion Rd,,,"['2A Merrion Rd', 'Dublin 4', 'Republic of Ireland']",D04 W6A0,D04
848,oOfyMxloSQNrMRx7VRHOEA,3fe,cafe,4.5,5,2,,53.3316241557997,-6.25149850333877,Ballsbridge,7 Sussex Terrace,,,"['7 Sussex Terrace', 'Ballsbridge, Co. Dublin', 'Republic of Ireland']",D04 V2P7,D04
849,vgXBeQSQGBooezzy1nxJag,Manor Take Away Foods,hotdogs,4.0,5,1,7,53.35349,-6.28587,Dublin,47 Manor St,,,"['47 Manor St', 'Dublin 7', 'Republic of Ireland']",D07 V403,D07
850,DN_upkZbTQU1NNewsgiJDw,The Jazz Cafe,irish,4.5,5,3,2,53.345826,-6.2626349,Dublin,17B Asdills Row,Temple Bar,,"['17B Asdills Row', 'Temple Bar', 'Dublin 2', 'Republic of Ireland']",D01 E8P4,D01
851,dBhz_4vognTBjqeKtY5Ngg,Pizza Max,pizza,2.0,5,,8,53.33637,-6.27411,Dublin,"Unit 3, Malpas Ct",Clanbrassil St,,"['Unit 3, Malpas Ct', 'Clanbrassil St', 'Dublin 8', 'Republic of Ireland']",D08 YK26,D08
852,iz6gxYJDkjdoTg8vix1o6Q,Oh My Street Food,bubbletea,4.0,5,,D02 W951,53.34557,-6.25958,Dublin,4 Westmoreland Street,,,"['4 Westmoreland Street', 'Dublin, D02 W951', 'Republic of Ireland']",D02 H950,D02
853,jtkvE5Po168ymZa42A9DNQ,Subway,sandwiches,2.0,5,1,2,53.3431,-6.25895,Dublin,47 Nassau Street,,,"['47 Nassau Street', 'Dublin 2', 'Republic of Ireland']",D02 RP20,D02
854,KU8b6cPvZDihupxt1G9sAA,Tasty Hut,indpak,4.5,5,1,1,53.3567886,-6.2642899,Dublin,61 Upper Dorset Street Dublin 1,,,"['61 Upper Dorset Street Dublin 1', 'Dublin 1', 'Republic of Ireland']",D01 K6W6,D01
855,eaDcNQGBGxQq4Ap_wj0aAA,Sushi King,japanese,3.5,5,1,2,53.3353084,-6.2654845,Dublin,Camden Street Lower,,,"['Camden Street Lower', 'Dublin 2', 'Republic of Ireland']",D02 HH92,D02
856,MyhtEPygouLkTLzOKLSMrQ,Dera,indpak,4.0,5,2,,53.3538513,-6.2590899,Dublin,138 Parnell Street,Dublin 1,,"['138 Parnell Street', 'Dublin 1', 'Dublin', 'Republic of Ireland']",D01 T2T3,D01
857,XFjqaEBZNS9ycet3YTtQEg,Sprout & Co,salad,4.5,5,2,4,53.3294059525816,-6.23218013580392,Dublin,9 Ballsbridge Terrace,,,"['9 Ballsbridge Terrace', 'Dublin 4', 'Republic of Ireland']",D04 C7K6,D04
858,r5_UaoXKwZXRcTPpWjyiCg,Tandoori Bite,indpak,2.5,5,2,6,53.3311,-6.26456,Portobello,21 S Richmond Street,,,"['21 S Richmond Street', 'Portobello, 6', 'Republic of Ireland']",D06 C780,D06
859,xN4Qvir_hS7LEgp-tkmI8A,Café Crepe,dessert,3.0,5,,2,53.3422,-6.25442,Dublin,15 South Leinster Street,,,"['15 South Leinster Street', 'Dublin 2', 'Republic of Ireland']",D02 CY95,D02
860,WKlUjlT0LegjPwSkXVj2VQ,The Chili Shack,tradamerican,4.0,5,,7,53.3538295578019,-6.28575883805752,Stoneybatter,3 Prussia Street,,,"['3 Prussia Street', 'Stoneybatter, 7', 'Republic of Ireland']",D07 E1RD,D07
861,sOh0-xf2yLfeF9-8_hWIXg,Spicy Bite,indpak,3.5,5,1,1,53.3510956744907,-6.26311898231506,Dublin,Moore Mall,Moore Street,,"['Moore Mall', 'Moore Street', 'Dublin 1', 'Republic of Ireland']",D01 RX04,D01
862,nDbcGZBPoFJLf0kxarszYA,Bbq Tonight,afghani,4.0,5,,,53.3339551286641,-6.27477485686541,Dublin,35 Lower Clanbrassil Street,,,"['35 Lower Clanbrassil Street', 'Dublin', 'Republic of Ireland']",D08 P3K4,D08
863,s_TXhIh10XNdU8V-f9EvIw,Chopped,healthmarkets,4.0,5,2,3,53.3633273198032,-6.23528367911674,Fairview,13-15 Main Street,,,"['13-15 Main Street', 'Fairview, 3', 'Republic of Ireland']",D03 Y013,D03
864,1s6BMR9VVvwV8C4zXwSQ4w,The Golden Chip,hotdogs,3.5,5,1,D07 WY46,53.3637473042158,-6.27221536074785,Phibsborough,108 Phibsborough Road,,,"['108 Phibsborough Road', 'Phibsborough, D07 WY46', 'Republic of Ireland']",D07 VX23,D07
865,boUXwzn9nWz1-e6eV-Pfvg,Lemuel's,bar,5.0,5,,2,53.3348907002063,-6.25756110996008,Dublin,2 Earlsfort Terrace,,,"['2 Earlsfort Terrace', 'Dublin 2', 'Republic of Ireland']",D02 K710,D02
866,KXbMLYZu6VsBHw3A2SRGYQ,The Paella Guys,spanish,4.5,5,1,,53.34807,-6.24827,Dublin,,,,"['Dublin', 'Republic of Ireland']",D01 KF84,D01
867,y4ECl2wXvERKUuaMqPMDqg,Alcock & Brown,cafe,3.5,5,,1,53.34807,-6.24827,Dublin,Terminal 1 Landside,"Mezzanine Food Court, Dublin Airport",,"['Terminal 1 Landside', 'Mezzanine Food Court, Dublin Airport', 'Dublin 1', 'Republic of Ireland']",D01 KF84,D01
868,A7DG2QQcbQGuGwicXiAQow,Insomnia Coffee Company,cafe,4.5,5,1,2,53.3410975,-6.2625937,Dublin,1-3 Chatham Row,,,"['1-3 Chatham Row', 'Dublin 2', 'Republic of Ireland']",D02 HX66,D02
869,kCp5--zpJ6DyhWoJQrCyGA,Burger King,hotdogs,3.0,5,2,2,53.343,-6.25944,Dublin,4 Grafton Street,,,"['4 Grafton Street', 'Dublin 2', 'Republic of Ireland']",D02 C671,D02
870,AakdZwxg2A-UL8nz96Xp7Q,Wasabi Bar Grill,japanese,2.0,5,,1,53.3576424,-6.2632891,Rotunda,4 Dorset Street Lower,,,"['4 Dorset Street Lower', 'Rotunda, 1', 'Republic of Ireland']",D01 T3F2,D01
871,gWPrQ9n4TqOyH3Sfzy29Jg,Red Rose Café,cafe,4.5,5,2,2,53.3469003358961,-6.2557828285061,Dublin,6 Poolbeg Street,City Centre South,,"['6 Poolbeg Street', 'City Centre South', 'Dublin 2', 'Republic of Ireland']",D02 R990,D02
872,UgfFgp8raAqfp4MP7kRPcA,Fudi,salad,3.0,5,,2,53.3394359682465,-6.24607724033468,Dublin,1 Lower Mount Street,,,"['1 Lower Mount Street', 'Dublin 2', 'Republic of Ireland']",D01 VY60,D01
873,XlogYTM1CJQY089YM3Ub6w,Insomnia,cafe,4.5,5,2,D01 K268,53.3476180800571,-6.26572608947754,Dublin,7 Abbey Street Upper,,,"['7 Abbey Street Upper', 'Dublin, D01 K268', 'Republic of Ireland']",D01 R2P0,D01
874,S6OYIOHYoiFXt29lwzgFnQ,New Star,chinese,4.0,5,2,1,53.34865,-6.2693,Dublin,123 Capel Street,,,"['123 Capel Street', 'Dublin 1', 'Republic of Ireland']",D01 T927,D01
875,6Ql7xJIROQrjXSSZeXupsA,Valencia - Paella & Tapas,tapas,4.0,5,2,,53.3477107488831,-6.26304907048919,Dublin,Abbey Street Upper,,,"['Abbey Street Upper', 'Dublin', 'Republic of Ireland']",D01 X8R2,D01
876,DzgKTYZszkzBPE_AW_MNjw,Chimac,chicken_wings,4.5,5,,D02 XR70,53.34107,-6.26577,Dublin 2,76 Aungier St,,,"['76 Aungier St', 'Dublin 2, D02 XR70', 'Republic of Ireland']",D02 WN47,D02
877,mgIw_K0Lvi65FCqyFa7JSg,Insomnia Coffee Company,sandwiches,2.0,5,1,8,53.339869,-6.307769,Dublin,625-627 South Circular Road,Kilmainham,,"['625-627 South Circular Road', 'Kilmainham', 'Dublin 8', 'Republic of Ireland']",D08 N6X2,D08
878,sVxslSZcAZmt1D4GXkYFvA,Charlies Five Malay and Chinese Cafe,hotdogs,3.5,5,2,2,53.3367334,-6.2653286,Dublin,17-18 Wexford St,,,"['17-18 Wexford St', 'Dublin 2', 'Republic of Ireland']",D02 K232,D02
879,tEkWm-hnhemxUoqbZrXjnQ,Four Star Pizza,pizza,2.5,5,2,7,53.3571,-6.27358,Dublin,139b Phibsborough Road,Phibsboro,,"['139b Phibsborough Road', 'Phibsboro', 'Dublin 7', 'Republic of Ireland']",D07 A562,D07
880,LGdo-BOISscm6IYj-JE_Kw,Cafe Sol,cafe,3.0,5,,2,53.34187,-6.25059,Dublin,1 Lincoln Pl,,,"['1 Lincoln Pl', 'Dublin 2', 'Republic of Ireland']",D02 FR90,D02
881,f2-og_Tjq4Or0nNd_qS-qQ,Blend Cafe,cafe,4.5,5,,,53.35522,-6.28747,Dublin,Prussia Street,"Unit 7, Park Shopping Centre",,"['Prussia Street', 'Unit 7, Park Shopping Centre', 'Dublin', 'Republic of Ireland']",D07 E1RD,D07
882,M5fBfhRp8iz7ydD8RtzBNA,Glas,vegan,5.0,5,,D02 FV50,53.341055,-6.2619125,Dublin 2,15/16 Chatham St,,,"['15/16 Chatham St', 'Dublin 2, D02 FV50', 'Republic of Ireland']",D02 X923,D02
883,IsPezgCNNKHZN0H7lHXKtA,Chopsticks,chinese,3.0,5,,1,53.3498053,-6.2603097,Dublin,Ilac Centre,Parnell street,,"['Ilac Centre', 'Parnell street', 'Dublin 1', 'Republic of Ireland']",D01 P5P5,D01
884,jmH2Vm0xqVUY0_YJr6Kjrg,Sprout & Co,salad,5.0,5,1,2,53.3393742716088,-6.24584320932627,Dublin,5 Mount Street Lower,,,"['5 Mount Street Lower', 'Dublin 2', 'Republic of Ireland']",D02 FP40,D02
885,GFzjT0k3a_dNsDCw2IHpLw,Old Town Chinese Restaurant,asianfusion,4.0,5,2,,53.3486543,-6.269266,Dublin,123 Capel Street,Dublin 1,,"['123 Capel Street', 'Dublin 1', 'Dublin', 'Republic of Ireland']",D01 E0H2,D01
886,ed_4-5d1ECftCNLOCAOcTA,Koffee and Kale,salad,4.0,5,,1,53.35555,-6.2603799,Dublin,21B Hill Street,,,"['21B Hill Street', 'Dublin 1', 'Republic of Ireland']",D01 A3F8,D01
887,RlmpeFTn1_2CNyGeoJhF7A,Wok King,chinese,4.0,5,2,2,53.3369369506836,-6.26544523239136,Dublin,13 Wexford Street,,,"['13 Wexford Street', 'Dublin 2', 'Republic of Ireland']",D02 K232,D02
888,LvsRHBExU_CTvAW_k9TeKQ,Bru House,pub,3.5,5,,3,53.36334,-6.235652,Dublin,12 Fairview,,,"['12 Fairview', 'Dublin 3', 'Republic of Ireland']",D03 C998,D03
889,vR1NHdI-iphgLPuUnBNSWw,Momo's,hotdogs,2.5,5,1,2,53.33995,-6.26581,Dublin,Aungier St,,,"['Aungier St', 'Dublin 2', 'Republic of Ireland']",D02 K527,D02
890,Za4XRqIYFCtptUxMYvXgvw,Lofficina By Dunne and Crescenzi,italian,4.0,5,2,14,53.3009605,-6.2458601,Stillorgan,The Mill Pond,Dundrum Town Centre,,"['The Mill Pond', 'Dundrum Town Centre', 'Stillorgan, 14', 'Republic of Ireland']",D14 NW80,D14
891,nFM4XWDWNEC0jZjgLsjELg,McDonald's,hotdogs,3.5,5,,1,53.35024,-6.26104,Dublin,62 Upper O'Connell Street,,,"[""62 Upper O'Connell Street"", 'Dublin 1', 'Republic of Ireland']",D01 TV20,D01
892,d__DS8BSLCzfh8NKCkWmnw,Subway,sandwiches,2.0,5,,,53.3301697,-6.2321301,Dublin,53-57 Shelbourne Road,,,"['53-57 Shelbourne Road', 'Dublin', 'Republic of Ireland']",D04 C7K6,D04
893,xX6qggkLGme3xckZGPX5Ag,La Pausa Cafe,cafe,5.0,5,1,D07 PR60,53.3561890764372,-6.2656437893113,Dublin,1-B Blessington Street,Phibsborough,,"['1-B Blessington Street', 'Phibsborough', 'Dublin, D07 PR60', 'Republic of Ireland']",D01 W2C9,D01
894,VNZOAZ5tq_U9vCy_EXYNMA,O'briens,cafe,3.0,5,,1,53.34835,-6.25828,Dublin,34 Lower Abbey St,,,"['34 Lower Abbey St', 'Dublin 1', 'Republic of Ireland']",D01 W2C2,D01
895,FfnqaRBXv3QykDG9XelH4A,Harcourt Street Food Market,foodstands,4.0,5,1,2,53.3339568,-6.2604149,Dublin,"Park Place, Station Buildings",Upper Hatch St,,"['Park Place, Station Buildings', 'Upper Hatch St', 'Dublin 2', 'Republic of Ireland']",D02 T380,D02
896,URG8047b7OzYGHMqsTAi4A,Brendans Coffee Shop,cafe,4.5,5,,7,53.3480599,-6.27255,Dublin,10-11,Mary's Ln,,"['10-11', ""Mary's Ln"", 'Dublin 7', 'Republic of Ireland']",D07 W019,D07
897,UNQn5fhQVxmnWKT49IVEyw,161 Café Bistro,irish,4.0,5,,6,53.31589,-6.26538,Dublin,161 Upper Rathmines Road,,,"['161 Upper Rathmines Road', 'Dublin 6', 'Republic of Ireland']",D06 X9R9,D06
898,yD1j0AjhxxowipZ3Ic7ezQ,The Loft Cafe,cafe,2.5,5,1,2,53.34131,-6.26026,Dublin,32 Grafton St,,,"['32 Grafton St', 'Dublin 2', 'Republic of Ireland']",D02 K198,D02
899,Vl2j2-OaXEionBdEbpRZPg,The Studio Café,cafe,3.0,5,2,14,53.2992,-6.285,Dublin,54 Main Street,Rathfarnham,,"['54 Main Street', 'Rathfarnham', 'Dublin 14', 'Republic of Ireland']",D14 K3T6,D14
900,2rw8yeG22yzEe70xS3K29A,Cafe Bar Deli,italian,3.5,5,2,2,53.34226,-6.25976,Dublin,Grafton St,,,"['Grafton St', 'Dublin 2', 'Republic of Ireland']",D02 ET99,D02
901,TQItxKf5CRvHYLIzSbngHg,Turkish Kebab House,kebab,5.0,5,,1,53.353981,-6.25846,Dublin,"133 Parnell Street,",,,"['133 Parnell Street,', 'Dublin 1', 'Republic of Ireland']",D01 KT62,D01
902,q_Jg5mZNUkx7BRyss1v5JA,Lavanda,modern_european,4.5,5,,7,53.3506395,-6.2797249,Smithfield,31 Brunswick Street N,,,"['31 Brunswick Street N', 'Smithfield, 7', 'Republic of Ireland']",D07 E98Y,D07
903,ZUOsZS8YPTC0z-mcnYfZ-w,Made in Brazil,brazilian,4.0,5,,1,53.3512,-6.26337,Dublin,Moore Street Mall,,,"['Moore Street Mall', 'Dublin 1', 'Republic of Ireland']",D01 HW54,D01
904,gxp6HHsebumrbsg2NjhuYA,Favourite Fried Chicken,british,3.0,5,1,8,53.3320198,-6.2754402,Dublin,3a Clanbrassil St,,,"['3a Clanbrassil St', 'Dublin 8', 'Republic of Ireland']",D08 A362,D08
905,QJTGkw-yX6-8eQyn71v8_w,Cafe Nero,cafe,3.5,5,2,2,53.3401977065503,-6.26172407238998,Dublin,51 South King Street,,,"['51 South King Street', 'Dublin 2', 'Republic of Ireland']",D02 NY74,D02
906,CGuWvR6GAMl63pn6ZUkwEg,Burger King,hotdogs,3.0,5,1,4,53.3338870307833,-6.24461228949769,Dublin,6 Baggot Street Upper,,,"['6 Baggot Street Upper', 'Dublin 4', 'Republic of Ireland']",D04 WN52,D04
907,4UM9ZrCEPgYFuMskiI7CIA,Munchies,cafe,3.0,5,2,3,53.357,-6.226,Dublin,Alfie Byrne Road,,Eastpoint Business Park,"['Alfie Byrne Road', 'Eastpoint Business Park', 'Dublin 3', 'Republic of Ireland']",D01 CF99,D01
908,yrPlaoH6MBIfEGKuzUUPsA,Mao At Home,thai,1.5,5,2,4,53.3211170523785,-6.23496362313564,Dublin,Main Street,Donnybrook,,"['Main Street', 'Donnybrook', 'Dublin 4', 'Republic of Ireland']",D04 T8X2,D04
909,Ifshm-uWnN5x1TgyoYdKlw,Unicorn by Fiorentina,italian,4.5,5,3,2,53.3380925082231,-6.25487833862303,Dublin,12b Merrion Court,Merrion Row,,"['12b Merrion Court', 'Merrion Row', 'Dublin 2', 'Republic of Ireland']",D02 TW98,D02
910,HcesUmsSmxIqvTdgIOGoaA,Front Door,bar,3.0,5,2,,53.3441096471702,-6.26531406731453,Dublin,15 Dame Street,Temple Bar,,"['15 Dame Street', 'Temple Bar', 'Dublin', 'Republic of Ireland']",D02 E267,D02
911,F7cBQebcmM1Tj5WOcSbDSQ,Insomnia,cafe,3.5,5,,4,53.33354,-6.2448,Dublin,15 Upper Baggot St,,,"['15 Upper Baggot St', 'Dublin 4', 'Republic of Ireland']",D04 WN52,D04
912,GrnnbW1IZ193oETzzLgrRw,Musashi,japanese,4.0,5,,2,53.3408893,-6.245149,Dublin,48 Hogan Place,,,"['48 Hogan Place', 'Dublin 2', 'Republic of Ireland']",D02 FP40,D02
913,QfBotDxv4cnygrpc8m08ag,Nightmarket Thai Restaurant & Bar,thai,4.5,5,2,6,53.3303242,-6.2597825,Dublin,120 Ranelagh Road,,,"['120 Ranelagh Road', 'Dublin 6', 'Republic of Ireland']",D02 WV10,D02
914,KFJNBPdL8EtLbi47s4Iang,Wok On Inn,chinese,3.0,5,1,1,53.3511013,-6.2506287,Dublin,16 Amiens Street,,,"['16 Amiens Street', 'Dublin 1', 'Republic of Ireland']",D01 P6K1,D01
915,Nl-YmNETU3_xx6-umdZL9g,No. 5 Vinoteca,bar,4.5,5,,,53.3382610731968,-6.25470325249671,Dublin,5-12 Merrion Row,,,"['5-12 Merrion Row', 'Dublin', 'Republic of Ireland']",D02 YN56,D02
916,CztXhcHTwa1yzyKt3rSdFA,Shelbourne Social,bar,4.0,5,,4,53.331608,-6.231915,Ballsbridge,Unit 1,1 Shelbourne Rd,,"['Unit 1', '1 Shelbourne Rd', 'Ballsbridge, 4', 'Republic of Ireland']",D04 C7K6,D04
917,GusIXZSuUSBW3hDnoGwgsg,Skylon Bar & Grill,bar,3.0,5,,9,53.37238,-6.25321,Dublin,27 Upper Drumcondra Road,,,"['27 Upper Drumcondra Road', 'Dublin 9', 'Republic of Ireland']",D09 X620,D09
918,0pOF5ZvLm6LVmP0wIY-zcw,Kebab K-lub,hotdogs,2.5,5,,3,53.3640231955898,-6.23255216931148,Dublin,7 Marino Mart,,,"['7 Marino Mart', 'Dublin 3', 'Republic of Ireland']",D03 VW10,D03
919,OFacu60Rx899Sf6GC4b6FA,Juanitos,breakfast_brunch,5.0,5,,,53.342764,-6.263146,Dublin 2,35 Drury St,,,"['35 Drury St', 'Dublin 2, Co. Dublin', 'Republic of Ireland']",D02 XR91,D02
920,XcPvdBgjcX3nwbP56Jufsw,Rhubarb Cafe,cafe,2.5,5,1,2,53.3349,-6.2536699,Dublin,1 Lower Pembroke Street,,,"['1 Lower Pembroke Street', 'Dublin 2', 'Republic of Ireland']",D02 CC60,D02
921,1pkEkvYx85gyY3MfB4R_9Q,China House,dessert,3.0,5,2,1,53.351293,-6.2644572,Dublin,180 Parnell St,,,"['180 Parnell St', 'Dublin 1', 'Republic of Ireland']",D01 HW54,D01
922,yfDYrQQb_3Ve_zxxEZwSdw,Abrakebabra,diners,3.0,5,,4,53.322573,-6.237986,Donnybrokk,3 Donnybrook Road,,,"['3 Donnybrook Road', 'Donnybrokk, 4', 'Republic of Ireland']",D04 X8A0,D04
923,4IUB3Da1EsPcukzrAcISnA,Dawson Brasserie,brasseries,4.0,4,4,2,53.3404339,-6.2586882,Dublin,35 Dawson Street,,,"['35 Dawson Street', 'Dublin 2', 'Republic of Ireland']",D02 AW24,D02
924,e2gfMWDRjak8eIWELKklCA,The Punnet Health Hub,salad,5.0,4,1,2,53.3323068452972,-6.26476527606508,Dublin,2 Richmond Villas,Richmond Street S,,"['2 Richmond Villas', 'Richmond Street S', 'Dublin 2', 'Republic of Ireland']",D02 NP22,D02
925,KZXZKawexAWJ3ttqZ0uIjg,Mama Mia,italian,3.5,4,,1,53.3474751748127,-6.26262304339389,Dublin,Lotts Lane,,,"['Lotts Lane', 'Dublin 1', 'Republic of Ireland']",D01 X8R2,D01
926,tePVVtgc8uPdpQA4zNcgBQ,Fonte Coffee,cafe,5.0,4,,,53.3443587944262,-6.26740807404687,Dublin,36 Parliament Street,Temple Bar,,"['36 Parliament Street', 'Temple Bar', 'Dublin', 'Republic of Ireland']",D01 E8P4,D01
927,W0WM8qdL5Q252sg95ARCDA,Fragrant River,chinese,1.5,4,1,3,53.35916,-6.24091,Dublin,67 North Strand Road,,,"['67 North Strand Road', 'Dublin 3', 'Republic of Ireland']",D03 K8P4,D03
928,-lrdxIwRiUY4FpNK1NIyfA,The Best of Italy,delis,4.0,4,,6,53.32115,-6.25618,Dublin,Dunville Ave,Ranelagh,,"['Dunville Ave', 'Ranelagh', 'Dublin 6', 'Republic of Ireland']",D06 K283,D06
929,9JomnCp2TnoRhSCqA5YcyQ,New Bamboo,chinese,2.0,4,,,53.3240104612067,-6.25201403815978,Rathmines,109A Ranelagh Village,,,"['109A Ranelagh Village', 'Rathmines, Co. Dublin', 'Republic of Ireland']",D06 VF76,D06
930,qFVMsC-9ltjmivMmRXqdLA,Hong Kee,chinese,3.0,4,,9,53.3654961435717,-6.27152959006452,Glasnevin,13 Prospect Road,Harts Corner,,"['13 Prospect Road', 'Harts Corner', 'Glasnevin, 9', 'Republic of Ireland']",D09 W0X9,D09
931,DTThCKBAqyM3Rzjs0Do7LA,Nando's,cafe,3.5,4,,24,53.3410606,-6.2245798,Dublin,Level 3,"The Square, Tallaght",,"['Level 3', 'The Square, Tallaght', 'Dublin 24', 'Republic of Ireland']",D04 Y970,D04
932,qBq4dWFfk2lWQrEskBc1tg,Noshington,cafe,4.5,4,,6,53.3241372718116,-6.27937838598325,Dublin,Harolds Cross Park,,,"['Harolds Cross Park', 'Dublin 6', 'Republic of Ireland']",D06 HP90,D06
933,eNthxtuElgefs6RLXI0xZg,Capri,hotdogs,4.0,4,1,12,53.3208,-6.29275,Dublin,40 Sundrive Road,Kimmage,,"['40 Sundrive Road', 'Kimmage', 'Dublin 12', 'Republic of Ireland']",D12 Y313,D12
934,2Y89DoSEOA_u--iJIEbYbg,Sip & Slurp,soup,4.0,4,4,2,53.3313270388162,-6.26138229972992,Dublin,67 Charlemont St,,,"['67 Charlemont St', 'Dublin 2', 'Republic of Ireland']",D02 Y993,D02
935,H1YPMpj6wdsGrG84Qgc8eQ,Debenhams Cafe,cafe,4.0,4,,1,53.3494,-6.2626,Dublin,54-62 Henry Street,,,"['54-62 Henry Street', 'Dublin 1', 'Republic of Ireland']",D01 F5P2,D01
936,ePzeyc4IkDVXzzsDo0OJrg,Freshly Chopped,salad,3.5,4,2,2,53.3459132026476,-6.25942021608353,Dublin,8-9 Westmoreland Street,,,"['8-9 Westmoreland Street', 'Dublin 2', 'Republic of Ireland']",D02 H950,D02
937,zG4WBjsCDqT8ku6GI-er7g,Royal Pizza,pizza,2.0,4,1,1,53.3475,-6.26324,Dublin,11 Liffey Street,,,"['11 Liffey Street', 'Dublin 1', 'Republic of Ireland']",D01 X015,D01
938,SZLwI7CL-tlCxD9p8icqlQ,Firepit,streetvendors,3.5,4,,2,53.3385321789577,-6.26604713999423,Dublin,40 Aungier Street,City Centre South,,"['40 Aungier Street', 'City Centre South', 'Dublin 2', 'Republic of Ireland']",D02 K527,D02
939,3dueQSi6Z7GRAVf65JCh2A,Capel Kebab and Pizza House,kebab,3.5,4,,1,53.3472207636895,-6.26819698846129,North City,20 Capel Street,,,"['20 Capel Street', 'North City, 1', 'Republic of Ireland']",D01 T927,D01
940,nzAT8IwC3z5CL5bkRqkq2Q,Estling & Anders,delis,3.0,4,1,2,53.33753,-6.24265,Dublin,Power's Ct,Lower Mount St,,"[""Power's Ct"", 'Lower Mount St', 'Dublin 2', 'Republic of Ireland']",D02 TN83,D02
941,jGSg2iwfK8pxxyOQG75paA,Snax In The City,cafe,3.5,4,1,2,53.34133,-6.26565,Dublin,81 Aungier St,,,"['81 Aungier St', 'Dublin 2', 'Republic of Ireland']",D02 WN47,D02
942,O-hyAN-GL9e0YEK0uv7MYg,The Rising Phoenix,chinese,4.0,4,,7,53.3677483,-6.3263001,Dublin,18 Blackhorse Ave,,,"['18 Blackhorse Ave', 'Dublin 7', 'Republic of Ireland']",D07 XCX5,D07
